,year,night,frame,channel,path
4550,11,234,097,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/234/11_234_097_001_25_B.fits
4551,11,256,202,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/256/11_256_202_001_25_R.fits
4552,11,256,205,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/256/11_256_205_001_25_R.fits
4553,11,256,208,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/256/11_256_208_001_25_R.fits
4554,11,256,211,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/256/11_256_211_001_25_R.fits
4555,11,256,214,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/256/11_256_214_001_25_R.fits
4556,11,256,205,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/256/11_256_205_001_25_B.fits
4557,11,256,208,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/256/11_256_208_001_25_B.fits
4558,11,256,202,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/256/11_256_202_001_25_B.fits
4559,11,256,211,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/256/11_256_211_001_25_B.fits
4560,11,256,214,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/256/11_256_214_001_25_B.fits
4561,11,074,124,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/074/11_074_124_001_25_R.fits
4562,11,074,127,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/074/11_074_127_001_25_R.fits
4563,11,074,130,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/074/11_074_130_001_25_R.fits
4564,11,074,127,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/074/11_074_127_001_25_B.fits
4565,11,074,124,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/074/11_074_124_001_25_B.fits
4566,11,074,130,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/074/11_074_130_001_25_B.fits
4567,11,068,101,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/068/11_068_101_001_25_R.fits
4568,11,068,103,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/068/11_068_103_001_25_R.fits
4569,11,068,105,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/068/11_068_105_001_25_R.fits
4570,11,068,108,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/068/11_068_108_001_25_R.fits
4571,11,068,111,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/068/11_068_111_001_25_R.fits
4572,11,068,101,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/068/11_068_101_001_25_B.fits
4573,11,068,103,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/068/11_068_103_001_25_B.fits
4574,11,068,105,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/068/11_068_105_001_25_B.fits
4575,11,068,108,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/068/11_068_108_001_25_B.fits
4576,11,068,111,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/068/11_068_111_001_25_B.fits
4577,11,091,013,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/091/11_091_013_001_25_R.fits
4578,11,091,016,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/091/11_091_016_001_25_R.fits
4579,11,091,019,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/091/11_091_019_001_25_R.fits
4580,11,091,013,P,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/091/11_091_013_001_25_P.fits
4581,11,091,016,P,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/091/11_091_016_001_25_P.fits
4582,11,091,019,P,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/091/11_091_019_001_25_P.fits
4583,11,091,013,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/091/11_091_013_001_25_B.fits
4584,11,091,016,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/091/11_091_016_001_25_B.fits
4585,11,091,019,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/091/11_091_019_001_25_B.fits
4586,11,244,033,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/244/11_244_033_001_25_R.fits
4587,11,244,027,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/244/11_244_027_005_25_R.fits
4588,11,244,030,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/244/11_244_030_001_25_R.fits
4589,11,244,027,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/244/11_244_027_002_25_R.fits
4590,11,244,027,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/244/11_244_027_006_25_R.fits
4591,11,244,027,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/244/11_244_027_007_25_R.fits
4592,11,244,027,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/244/11_244_027_009_25_R.fits
4593,11,244,027,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/244/11_244_027_010_25_R.fits
4594,11,244,036,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/244/11_244_036_001_25_R.fits
4595,11,244,039,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/244/11_244_039_001_25_R.fits
4596,11,244,027,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/244/11_244_027_001_25_R.fits
4597,11,244,027,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/244/11_244_027_003_25_R.fits
4598,11,244,027,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/244/11_244_027_004_25_R.fits
4599,11,244,027,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/244/11_244_027_008_25_R.fits
4600,11,244,042,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/244/11_244_042_001_25_R.fits
4601,11,244,027,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/244/11_244_027_009_25_B.fits
4602,11,244,027,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/244/11_244_027_007_25_B.fits
4603,11,244,039,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/244/11_244_039_001_25_B.fits
4604,11,244,027,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/244/11_244_027_003_25_B.fits
4605,11,244,027,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/244/11_244_027_001_25_B.fits
4606,11,244,027,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/244/11_244_027_002_25_B.fits
4607,11,244,027,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/244/11_244_027_004_25_B.fits
4608,11,244,027,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/244/11_244_027_005_25_B.fits
4609,11,244,027,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/244/11_244_027_006_25_B.fits
4610,11,244,027,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/244/11_244_027_008_25_B.fits
4611,11,244,027,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/244/11_244_027_010_25_B.fits
4612,11,244,036,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/244/11_244_036_001_25_B.fits
4613,11,244,030,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/244/11_244_030_001_25_B.fits
4614,11,244,033,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/244/11_244_033_001_25_B.fits
4615,11,244,042,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/244/11_244_042_001_25_B.fits
4616,11,131,009,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/131/11_131_009_001_25_R.fits
4617,11,131,012,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/131/11_131_012_001_25_R.fits
4618,11,131,018,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/131/11_131_018_001_25_R.fits
4619,11,131,003,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/131/11_131_003_001_25_R.fits
4620,11,131,006,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/131/11_131_006_001_25_R.fits
4621,11,131,015,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/131/11_131_015_001_25_R.fits
4622,11,131,003,P,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/131/11_131_003_001_25_P.fits
4623,11,131,006,P,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/131/11_131_006_001_25_P.fits
4624,11,131,009,P,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/131/11_131_009_001_25_P.fits
4625,11,131,012,P,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/131/11_131_012_001_25_P.fits
4626,11,131,015,P,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/131/11_131_015_001_25_P.fits
4627,11,131,018,P,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/131/11_131_018_001_25_P.fits
4628,11,131,006,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/131/11_131_006_001_25_B.fits
4629,11,131,009,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/131/11_131_009_001_25_B.fits
4630,11,131,012,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/131/11_131_012_001_25_B.fits
4631,11,131,015,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/131/11_131_015_001_25_B.fits
4632,11,131,003,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/131/11_131_003_001_25_B.fits
4633,11,131,018,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/131/11_131_018_001_25_B.fits
4634,11,242,012,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/242/11_242_012_002_25_R.fits
4635,11,242,012,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/242/11_242_012_006_25_R.fits
4636,11,242,012,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/242/11_242_012_009_25_R.fits
4637,11,242,012,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/242/11_242_012_010_25_R.fits
4638,11,242,012,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/242/11_242_012_001_25_R.fits
4639,11,242,012,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/242/11_242_012_003_25_R.fits
4640,11,242,012,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/242/11_242_012_004_25_R.fits
4641,11,242,012,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/242/11_242_012_005_25_R.fits
4642,11,242,012,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/242/11_242_012_007_25_R.fits
4643,11,242,012,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/242/11_242_012_008_25_R.fits
4644,11,242,012,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/242/11_242_012_011_25_R.fits
4645,11,242,012,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/242/11_242_012_012_25_R.fits
4646,11,242,012,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/242/11_242_012_013_25_R.fits
4647,11,242,012,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/242/11_242_012_015_25_R.fits
4648,11,242,015,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/242/11_242_015_001_25_R.fits
4649,11,242,018,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/242/11_242_018_001_25_R.fits
4650,11,242,012,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/242/11_242_012_014_25_R.fits
4651,11,242,012,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/242/11_242_012_001_25_B.fits
4652,11,242,012,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/242/11_242_012_003_25_B.fits
4653,11,242,012,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/242/11_242_012_004_25_B.fits
4654,11,242,012,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/242/11_242_012_005_25_B.fits
4655,11,242,012,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/242/11_242_012_007_25_B.fits
4656,11,242,012,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/242/11_242_012_008_25_B.fits
4657,11,242,012,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/242/11_242_012_009_25_B.fits
4658,11,242,012,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/242/11_242_012_012_25_B.fits
4659,11,242,012,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/242/11_242_012_013_25_B.fits
4660,11,242,012,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/242/11_242_012_015_25_B.fits
4661,11,242,015,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/242/11_242_015_001_25_B.fits
4662,11,242,018,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/242/11_242_018_001_25_B.fits
4663,11,242,012,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/242/11_242_012_002_25_B.fits
4664,11,242,012,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/242/11_242_012_006_25_B.fits
4665,11,242,012,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/242/11_242_012_010_25_B.fits
4666,11,242,012,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/242/11_242_012_011_25_B.fits
4667,11,242,012,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/242/11_242_012_014_25_B.fits
4668,11,153,053,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/153/11_153_053_001_25_R.fits
4669,11,153,055,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/153/11_153_055_001_25_R.fits
4670,11,153,057,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/153/11_153_057_001_25_R.fits
4671,11,153,059,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/153/11_153_059_001_25_R.fits
4672,11,153,061,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/153/11_153_061_001_25_R.fits
4673,11,153,053,P,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/153/11_153_053_001_25_P.fits
4674,11,153,055,P,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/153/11_153_055_001_25_P.fits
4675,11,153,057,P,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/153/11_153_057_001_25_P.fits
4676,11,153,059,P,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/153/11_153_059_001_25_P.fits
4677,11,153,061,P,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/153/11_153_061_001_25_P.fits
4678,11,153,053,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/153/11_153_053_001_25_B.fits
4679,11,153,055,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/153/11_153_055_001_25_B.fits
4680,11,153,057,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/153/11_153_057_001_25_B.fits
4681,11,153,059,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/153/11_153_059_001_25_B.fits
4682,11,153,061,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/153/11_153_061_001_25_B.fits
4683,11,257,053,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/257/11_257_053_001_25_R.fits
4684,11,257,056,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/257/11_257_056_001_25_R.fits
4685,11,257,053,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/257/11_257_053_001_25_B.fits
4686,11,257,056,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/257/11_257_056_001_25_B.fits
4687,11,237,003,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/237/11_237_003_001_25_R.fits
4688,11,237,006,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/237/11_237_006_001_25_R.fits
4689,11,237,009,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/237/11_237_009_001_25_R.fits
4690,11,237,012,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/237/11_237_012_001_25_R.fits
4691,11,237,015,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/237/11_237_015_001_25_R.fits
4692,11,237,018,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/237/11_237_018_001_25_R.fits
4693,11,237,003,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/237/11_237_003_001_25_B.fits
4694,11,237,006,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/237/11_237_006_001_25_B.fits
4695,11,237,009,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/237/11_237_009_001_25_B.fits
4696,11,237,012,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/237/11_237_012_001_25_B.fits
4697,11,237,015,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/237/11_237_015_001_25_B.fits
4698,11,237,018,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/237/11_237_018_001_25_B.fits
4699,11,283,140,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/283/11_283_140_001_25_R.fits
4700,11,283,140,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/283/11_283_140_001_25_B.fits
4701,11,075,104,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/075/11_075_104_001_25_R.fits
4702,11,075,106,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/075/11_075_106_001_25_R.fits
4703,11,075,108,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/075/11_075_108_001_25_R.fits
4704,11,075,104,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/075/11_075_104_001_25_B.fits
4705,11,075,106,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/075/11_075_106_001_25_B.fits
4706,11,075,108,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/075/11_075_108_001_25_B.fits
4707,11,076,032,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/076/11_076_032_001_25_R.fits
4708,11,076,035,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/076/11_076_035_001_25_R.fits
4709,11,076,038,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/076/11_076_038_001_25_R.fits
4710,11,076,041,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/076/11_076_041_001_25_R.fits
4711,11,076,044,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/076/11_076_044_001_25_R.fits
4712,11,076,032,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/076/11_076_032_001_25_B.fits
4713,11,076,035,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/076/11_076_035_001_25_B.fits
4714,11,076,038,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/076/11_076_038_001_25_B.fits
4715,11,076,041,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/076/11_076_041_001_25_B.fits
4716,11,076,044,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/076/11_076_044_001_25_B.fits
4717,11,093,003,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/093/11_093_003_001_25_R.fits
4718,11,093,006,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/093/11_093_006_001_25_R.fits
4719,11,093,009,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/093/11_093_009_001_25_R.fits
4720,11,093,012,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/093/11_093_012_001_25_R.fits
4721,11,093,015,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/093/11_093_015_001_25_R.fits
4722,11,093,003,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/093/11_093_003_001_25_B.fits
4723,11,093,006,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/093/11_093_006_001_25_B.fits
4724,11,093,009,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/093/11_093_009_001_25_B.fits
4725,11,093,012,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/093/11_093_012_001_25_B.fits
4726,11,093,015,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/093/11_093_015_001_25_B.fits
4727,11,294,004,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/294/11_294_004_001_25_R.fits
4728,11,294,007,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/294/11_294_007_001_25_R.fits
4729,11,294,016,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/294/11_294_016_001_25_R.fits
4730,11,294,013,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/294/11_294_013_001_25_R.fits
4731,11,294,010,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/294/11_294_010_001_25_R.fits
4732,11,294,019,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/294/11_294_019_001_25_R.fits
4733,11,294,019,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/294/11_294_019_001_25_B.fits
4734,11,294,004,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/294/11_294_004_001_25_B.fits
4735,11,294,007,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/294/11_294_007_001_25_B.fits
4736,11,294,010,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/294/11_294_010_001_25_B.fits
4737,11,294,013,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/294/11_294_013_001_25_B.fits
4738,11,294,016,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/294/11_294_016_001_25_B.fits
4739,11,259,019,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/259/11_259_019_001_25_R.fits
4740,11,259,003,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/259/11_259_003_001_25_R.fits
4741,11,259,006,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/259/11_259_006_001_25_R.fits
4742,11,259,013,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/259/11_259_013_001_25_R.fits
4743,11,259,016,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/259/11_259_016_001_25_R.fits
4744,11,259,013,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/259/11_259_013_001_25_B.fits
4745,11,259,006,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/259/11_259_006_001_25_B.fits
4746,11,259,019,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/259/11_259_019_001_25_B.fits
4747,11,259,003,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/259/11_259_003_001_25_B.fits
4748,11,259,016,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/259/11_259_016_001_25_B.fits
4749,11,134,022,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/134/11_134_022_001_25_R.fits
4750,11,134,025,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/134/11_134_025_001_25_R.fits
4751,11,134,016,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/134/11_134_016_001_25_R.fits
4752,11,134,019,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/134/11_134_019_001_25_R.fits
4753,11,134,028,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/134/11_134_028_001_25_R.fits
4754,11,134,028,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/134/11_134_028_001_25_B.fits
4755,11,134,016,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/134/11_134_016_001_25_B.fits
4756,11,134,025,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/134/11_134_025_001_25_B.fits
4757,11,134,019,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/134/11_134_019_001_25_B.fits
4758,11,134,022,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/134/11_134_022_001_25_B.fits
4759,11,118,090,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/118/11_118_090_001_25_R.fits
4760,11,118,093,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/118/11_118_093_001_25_R.fits
4761,11,118,096,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/118/11_118_096_001_25_R.fits
4762,11,118,099,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/118/11_118_099_001_25_R.fits
4763,11,118,102,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/118/11_118_102_001_25_R.fits
4764,11,118,105,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/118/11_118_105_001_25_R.fits
4765,11,118,090,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/118/11_118_090_001_25_B.fits
4766,11,118,093,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/118/11_118_093_001_25_B.fits
4767,11,118,096,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/118/11_118_096_001_25_B.fits
4768,11,118,099,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/118/11_118_099_001_25_B.fits
4769,11,118,102,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/118/11_118_102_001_25_B.fits
4770,11,118,105,B,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/118/11_118_105_001_25_B.fits
4771,11,249,057,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/249/11_249_057_001_25_R.fits
4772,11,249,059,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/249/11_249_059_001_25_R.fits
4773,11,249,061,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/249/11_249_061_001_25_R.fits
4774,11,249,064,R,/project/projectdirs/snfactry/SNIFS_from_deepsky/overscanned/11/249/11_249_064_001_25_R.fits
